inspection_ts,part_id,dim_dev_um,defect_type,status
2025-01-13 05:20:00,P000329,18.6,Dimension,FAIL
2025-01-29 21:33:00,P000329,6.1,None,PASS
2025-01-16 18:12:00,P000330,15.5,Surface,PASS
2025-02-10 19:35:00,P000330,10.3,None,PASS
2025-02-08 20:00:00,P000331,15.0,None,PASS
2025-01-23 19:43:00,P000332,2.8,Geometry,PASS
2025-01-31 05:12:00,P000333,2.8,Surface,PASS
2025-01-10 10:55:00,P000334,17.3,Surface,PASS
2025-01-27 23:59:00,P000335,8.6,None,PASS
2025-01-18 21:33:00,P000335,11.8,Surface,PASS
2025-01-28 02:49:00,P000336,0.4,Geometry,PASS
2025-01-17 13:05:00,P000336,5.4,Geometry,PASS
2025-01-30 07:25:00,P000337,12.7,Surface,PASS
2025-02-13 16:25:00,P000337,4.8,None,PASS
2025-01-28 08:50:00,P000338,39.8,Geometry,PASS
2025-01-17 22:58:00,P000338,20.6,None,PASS
2025-01-23 15:36:00,P000339,6.8,None,PASS
2025-01-24 18:22:00,P000339,20.6,None,PASS
2025-02-02 00:36:00,P000340,1.6,Geometry,PASS
2025-01-12 13:15:00,P000341,18.2,None,PASS
2025-02-08 14:40:00,P000341,4.9,Geometry,PASS
2025-02-03 04:11:00,P000342,0.0,None,PASS
2025-02-14 01:23:00,P000342,21.3,Dimension,FAIL
2025-01-15 05:21:00,P000343,34.1,Surface,PASS
2025-01-29 04:08:00,P000343,5.2,Geometry,PASS
2025-01-26 12:27:00,P000344,16.2,Surface,PASS
2025-01-15 14:49:00,P000344,23.4,None,PASS
2025-01-14 06:11:00,P000345,23.8,None,PASS
2025-01-23 09:31:00,P000345,23.0,None,PASS
2025-02-11 04:12:00,P000346,9.0,Geometry,PASS
2025-01-12 04:53:00,P000346,14.0,None,PASS
2025-01-30 23:54:00,P000347,32.4,Dimension,FAIL
2025-01-20 17:45:00,P000348,2.7,Surface,PASS
2025-01-24 07:49:00,P000348,,Surface,PASS
2025-02-01 08:11:00,P000349,2.7,None,PASS
2025-01-18 12:15:00,P000349,15.5,Geometry,PASS
2025-01-12 19:52:00,P000350,1.9,Surface,PASS
2025-01-20 17:31:00,P000350,4.2,Surface,PASS
2025-01-16 11:52:00,P000351,26.7,Geometry,PASS
2025-02-10 15:08:00,P000351,57.7,Surface,PASS
2025-01-21 19:35:00,P000352,4.5,Geometry,PASS
2025-02-04 06:35:00,P000353,1.4,Geometry,PASS
2025-02-04 23:53:00,P000354,7.0,Geometry,PASS
2025-02-13 11:57:00,P000355,14.2,None,PASS
2025-02-10 17:52:00,P000355,1.1,None,PASS
2025-01-18 19:37:00,P000356,1.5,Geometry,PASS
2025-01-29 12:39:00,P000357,11.2,Geometry,PASS
2025-01-17 11:11:00,P000358,22.4,Geometry,PASS
2025-02-07 15:25:00,P000358,18.0,None,PASS
2025-01-14 10:43:00,P000359,5.0,Surface,PASS
2025-01-24 09:48:00,P000360,17.5,Geometry,PASS
2025-01-14 06:14:00,P000360,16.9,Surface,PASS
2025-01-21 14:43:00,P000361,23.0,Geometry,PASS
2025-01-28 16:44:00,P000362,33.1,Geometry,PASS
2025-02-03 16:10:00,P000363,9.5,None,PASS
2025-02-02 12:14:00,P000363,33.2,Dimension,FAIL
2025-01-26 02:48:00,P000364,32.4,None,PASS
2025-02-05 09:29:00,P000364,11.0,None,PASS
2025-02-10 02:03:00,P000365,4.4,None,PASS
2025-01-13 17:58:00,P000366,22.2,Geometry,PASS
2025-02-07 21:55:00,P000366,13.2,Surface,PASS
2025-01-21 09:36:00,P000367,3.5,Geometry,PASS
2025-01-29 19:31:00,P000368,27.8,Geometry,PASS
2025-02-09 02:58:00,P000368,33.7,None,PASS
2025-01-29 09:34:00,P000369,8.7,Surface,PASS
2025-01-12 13:46:00,P000370,17.2,Geometry,PASS
2025-02-11 11:00:00,P000371,2.7,Geometry,PASS
2025-01-26 14:40:00,P000371,21.1,Surface,PASS
2025-02-12 04:08:00,P000372,57.8,Dimension,FAIL
2025-01-11 11:56:00,P000373,24.0,Geometry,PASS
2025-01-22 01:08:00,P000373,29.3,Surface,PASS
2025-02-12 22:42:00,P000374,8.5,None,PASS
2025-02-06 03:17:00,P000374,,Geometry,PASS
2025-02-01 13:29:00,P000375,0.6,Geometry,PASS
2025-02-12 07:49:00,P000376,38.0,Surface,PASS
2025-01-12 06:19:00,P000376,7.5,Geometry,PASS
2025-01-16 07:56:00,P000377,17.0,None,PASS
2025-01-25 08:13:00,P000377,2.4,Geometry,PASS
2025-01-13 17:33:00,P000378,3.0,None,PASS
2025-02-05 19:50:00,P000379,9.5,None,PASS
2025-01-13 06:40:00,P000380,2.5,None,PASS
2025-01-13 17:51:00,P000380,34.1,Geometry,PASS
2025-02-11 11:38:00,P000381,22.0,Geometry,PASS
2025-01-14 04:00:00,P000382,30.5,None,PASS
2025-01-17 21:42:00,P000382,12.4,Geometry,PASS
2025-01-15 19:34:00,P000383,15.4,Geometry,PASS
2025-01-21 15:07:00,P000384,39.7,Surface,PASS
2025-01-18 15:28:00,P000385,14.1,Surface,PASS
2025-01-27 22:26:00,P000386,25.2,Geometry,PASS
2025-01-17 04:28:00,P000386,32.4,None,PASS
2025-02-09 21:52:00,P000387,21.5,None,PASS
2025-02-02 05:01:00,P000387,0.6,Geometry,PASS
2025-02-10 15:51:00,P000388,30.1,Geometry,PASS
2025-01-16 15:33:00,P000389,36.8,Dimension,FAIL
2025-02-11 19:44:00,P000390,14.1,None,PASS
2025-02-02 15:27:00,P000390,31.6,None,PASS
2025-01-24 01:15:00,P000391,3.6,None,PASS
2025-02-05 19:54:00,P000392,31.0,None,PASS
2025-02-02 02:15:00,P000393,23.0,Surface,PASS
2025-01-10 08:25:00,P000394,8.2,Geometry,PASS
2025-01-26 19:01:00,P000395,6.5,Surface,PASS
2025-01-11 05:42:00,P000396,14.3,None,PASS
2025-01-24 21:15:00,P000397,40.8,Geometry,PASS
2025-01-18 01:51:00,P000398,24.1,None,PASS
2025-01-22 17:10:00,P000398,18.1,Geometry,PASS
2025-01-25 11:24:00,P000399,21.2,Dimension,FAIL
2025-01-20 15:57:00,P000399,34.1,Dimension,FAIL
2025-02-08 05:02:00,P000400,37.1,Surface,PASS
2025-01-31 14:51:00,P000401,9.4,Geometry,PASS
2025-02-05 19:36:00,P000401,7.9,Geometry,PASS
2025-02-06 00:00:00,P000402,26.6,Dimension,FAIL
2025-02-13 17:42:00,P000402,28.5,Dimension,FAIL
2025-01-10 19:06:00,P000403,7.3,None,PASS
2025-02-04 03:20:00,P000404,38.4,Dimension,FAIL
2025-02-12 03:24:00,P000404,,Geometry,PASS
2025-01-29 06:04:00,P000405,10.1,None,PASS
2025-02-11 22:48:00,P000405,46.8,Dimension,FAIL
2025-01-25 19:18:00,P000406,3.4,Geometry,PASS
2025-02-09 14:08:00,P000406,15.9,Geometry,PASS
2025-02-14 04:41:00,P000407,0.3,Geometry,PASS
2025-02-05 06:46:00,P000407,5.4,Geometry,PASS
2025-02-06 04:06:00,P000408,9.7,None,PASS
2025-02-04 19:16:00,P000409,10.2,Geometry,PASS
2025-02-13 11:53:00,P000409,,Surface,PASS
2025-01-18 16:51:00,P000410,8.3,Geometry,PASS
2025-01-23 11:47:00,P000411,44.1,Surface,PASS
2025-01-20 10:53:00,P000412,1.0,None,PASS
2025-02-11 10:33:00,P000413,,Surface,PASS
2025-01-17 04:20:00,P000413,79.8,Dimension,FAIL
2025-01-28 08:49:00,P000414,37.9,Dimension,FAIL
2025-02-10 17:54:00,P000414,22.9,Dimension,FAIL
2025-01-24 19:48:00,P000415,17.7,None,PASS
2025-02-05 02:50:00,P000415,25.0,Geometry,PASS
2025-01-22 07:41:00,P000416,17.3,Surface,PASS
2025-01-23 01:17:00,P000417,2.0,Surface,PASS
2025-01-18 17:54:00,P000418,48.8,Dimension,FAIL
2025-01-29 10:13:00,P000418,12.3,Surface,PASS
2025-02-04 04:32:00,P000419,32.0,None,PASS
2025-02-06 21:20:00,P000420,6.9,Surface,PASS
2025-02-01 14:14:00,P000420,10.0,None,PASS
2025-01-18 22:10:00,P000421,9.4,Surface,PASS
2025-02-03 06:38:00,P000422,20.6,Surface,PASS
2025-01-11 11:07:00,P000423,26.1,Geometry,PASS
2025-01-10 13:05:00,P000424,28.0,Geometry,PASS
2025-01-24 07:58:00,P000425,31.6,Surface,PASS
2025-01-28 07:40:00,P000425,28.7,Geometry,PASS
2025-02-04 21:10:00,P000426,4.7,Surface,PASS
2025-02-05 04:47:00,P000427,1.3,None,PASS
2025-02-11 13:30:00,P000428,11.2,Surface,PASS
2025-02-05 04:12:00,P000429,15.8,Geometry,PASS
2025-02-13 19:41:00,P000429,2.4,None,PASS
2025-02-11 03:46:00,P000430,13.2,Geometry,PASS
2025-01-10 12:46:00,P000430,45.3,Dimension,FAIL
2025-02-02 10:52:00,P000431,37.6,None,PASS
2025-01-14 14:03:00,P000431,3.6,None,PASS
2025-01-16 20:55:00,P000432,,None,PASS
2025-01-19 00:46:00,P000432,6.0,Geometry,PASS
2025-02-04 08:52:00,P000433,38.7,Surface,PASS
2025-02-11 12:13:00,P000433,8.6,Geometry,PASS
2025-02-01 03:56:00,P000434,27.2,None,PASS
2025-01-26 13:18:00,P000434,14.8,None,PASS
2025-01-22 19:19:00,P000435,8.1,Geometry,PASS
2025-01-30 22:34:00,P000435,14.3,Surface,PASS
2025-02-12 11:17:00,P000436,24.7,Geometry,PASS
2025-02-06 17:19:00,P000437,15.6,Surface,PASS
2025-02-08 15:12:00,P000438,6.3,Surface,PASS
2025-01-14 15:52:00,P000439,12.2,Geometry,PASS
2025-02-10 23:25:00,P000440,5.1,Geometry,PASS
2025-01-31 01:40:00,P000441,23.2,None,PASS
2025-01-18 15:43:00,P000441,6.5,Geometry,PASS
2025-02-08 06:10:00,P000442,36.8,Geometry,PASS
2025-02-05 22:06:00,P000443,,None,PASS
2025-02-06 18:26:00,P000443,19.6,None,PASS
2025-01-25 02:54:00,P000444,39.5,None,PASS
2025-01-21 18:23:00,P000444,6.1,None,PASS
2025-01-16 11:16:00,P000445,15.3,Surface,PASS
2025-01-26 04:45:00,P000445,,None,PASS
2025-01-14 11:44:00,P000446,47.4,Dimension,FAIL
2025-01-22 16:56:00,P000446,4.9,Geometry,PASS
2025-02-05 16:34:00,P000447,8.4,Surface,PASS
2025-01-14 17:50:00,P000447,20.4,Geometry,PASS
2025-02-11 21:01:00,P000448,15.6,None,PASS
2025-02-06 18:25:00,P000448,8.3,Surface,PASS
2025-01-12 07:13:00,P000449,31.7,Dimension,FAIL
2025-02-02 10:33:00,P000450,10.9,None,PASS
2025-01-31 13:17:00,P000451,8.9,Surface,PASS
2025-02-06 23:31:00,P000451,5.6,Geometry,PASS
2025-02-06 18:37:00,P000452,3.1,Surface,PASS
2025-02-04 22:35:00,P000453,0.5,Geometry,PASS
2025-02-10 17:27:00,P000454,31.9,Surface,PASS
2025-01-18 08:02:00,P000454,18.9,Geometry,PASS
2025-01-18 22:43:00,P000455,27.7,Surface,PASS
2025-02-13 18:31:00,P000455,2.3,Geometry,PASS
2025-02-11 10:41:00,P000456,29.0,Surface,PASS
2025-02-07 12:50:00,P000457,5.0,None,PASS
2025-01-16 05:56:00,P000458,13.8,None,PASS
2025-01-20 00:21:00,P000458,36.3,None,PASS
2025-02-10 18:52:00,P000459,4.9,None,PASS
2025-01-20 08:09:00,P000459,16.5,Geometry,PASS
2025-02-01 19:40:00,P000460,4.0,Geometry,PASS
2025-01-28 22:17:00,P000460,25.4,Geometry,PASS
2025-02-11 00:22:00,P000461,12.7,Surface,PASS
2025-01-20 19:26:00,P000461,14.4,None,PASS
2025-01-11 12:15:00,P000462,,None,PASS
2025-01-29 22:22:00,P000463,26.1,Geometry,PASS
2025-02-02 04:20:00,P000463,24.1,None,PASS
2025-01-25 21:26:00,P000464,2.4,None,PASS
2025-01-28 01:14:00,P000464,6.4,Surface,PASS
2025-02-14 07:51:00,P000465,17.7,None,PASS
2025-02-10 14:39:00,P000466,21.0,None,PASS
2025-02-08 21:38:00,P000466,12.9,None,PASS
2025-01-28 19:49:00,P000467,16.7,Dimension,FAIL
2025-01-14 14:39:00,P000468,50.7,Dimension,FAIL
2025-01-29 09:06:00,P000469,5.9,Geometry,PASS
2025-01-26 18:02:00,P000469,26.1,Surface,PASS
2025-01-18 16:46:00,P000470,13.9,Geometry,PASS
2025-02-05 23:02:00,P000471,9.7,None,PASS
2025-01-20 00:13:00,P000472,12.4,Surface,PASS
2025-01-20 21:40:00,P000472,20.8,Surface,PASS
2025-01-27 04:50:00,P000473,6.6,None,PASS
2025-01-17 18:38:00,P000474,33.1,None,PASS
2025-02-12 17:21:00,P000475,1.4,Geometry,PASS
2025-01-26 21:35:00,P000475,2.5,None,PASS
2025-01-21 05:48:00,P000476,6.2,Geometry,PASS
2025-02-02 07:17:00,P000476,13.2,None,PASS
2025-01-12 16:33:00,P000477,17.4,Geometry,PASS
2025-02-05 07:49:00,P000477,5.6,Geometry,PASS
2025-01-13 05:04:00,P000478,,Geometry,PASS
2025-01-26 22:55:00,P000478,4.7,Geometry,PASS
2025-02-11 14:37:00,P000479,17.9,None,PASS
2025-01-29 03:52:00,P000479,21.5,None,PASS
2025-02-08 22:47:00,P000480,9.5,Surface,PASS
2025-02-01 15:59:00,P000481,31.7,Dimension,FAIL
2025-01-27 07:42:00,P000482,15.4,Surface,PASS
2025-01-21 16:25:00,P000483,10.9,Surface,PASS
2025-01-26 03:44:00,P000483,4.7,None,PASS
2025-01-16 14:36:00,P000484,5.7,Geometry,PASS
2025-01-12 00:10:00,P000485,31.1,Dimension,FAIL
2025-01-13 15:26:00,P000486,9.1,Surface,PASS
2025-02-06 18:14:00,P000487,4.7,Surface,PASS
2025-01-11 15:19:00,P000488,10.3,None,PASS
2025-01-13 09:13:00,P000489,17.1,Surface,PASS
2025-02-12 09:34:00,P000490,45.9,Geometry,PASS
2025-01-10 13:38:00,P000490,12.7,None,PASS
2025-01-17 18:44:00,P000491,36.8,Surface,PASS
2025-01-15 03:40:00,P000492,15.9,Geometry,PASS
2025-02-02 18:26:00,P000492,2.6,Geometry,PASS
2025-01-25 18:58:00,P000493,18.5,None,PASS
2025-01-11 01:57:00,P000493,6.0,Geometry,PASS
2025-01-14 23:05:00,P000494,,None,PASS
2025-02-08 17:41:00,P000495,22.5,Geometry,PASS
2025-01-31 08:19:00,P000495,3.7,Geometry,PASS
2025-01-21 23:46:00,P000496,91.3,Dimension,FAIL
2025-01-12 23:24:00,P000497,26.0,Geometry,PASS
2025-02-05 07:29:00,P000498,43.0,Surface,PASS
2025-01-19 02:21:00,P000499,9.7,Surface,PASS
2025-01-25 19:03:00,P000500,2.4,None,PASS
2025-02-08 15:04:00,P000500,6.7,None,PASS
2025-01-18 03:33:00,P000501,8.8,None,PASS
2025-02-13 00:04:00,P000502,32.2,Surface,PASS
2025-01-29 00:22:00,P000503,13.5,None,PASS
2025-01-11 10:24:00,P000504,39.1,Dimension,FAIL
2025-01-30 06:08:00,P000504,8.9,Geometry,PASS
2025-02-10 23:24:00,P000505,7.5,None,PASS
2025-02-13 14:18:00,P000506,11.0,Surface,PASS
2025-01-27 01:22:00,P000506,32.9,None,PASS
2025-02-09 10:48:00,P000507,26.6,None,PASS
2025-01-28 21:35:00,P000507,16.1,Geometry,PASS
2025-01-27 15:55:00,P000508,13.0,Surface,PASS
2025-02-01 10:48:00,P000509,9.4,None,PASS
2025-01-15 14:36:00,P000509,2.0,None,PASS
2025-01-11 06:26:00,P000510,9.9,Geometry,PASS
2025-01-31 02:02:00,P000511,40.4,Surface,PASS
2025-02-01 06:20:00,P000511,29.5,Surface,PASS
2025-01-27 02:54:00,P000512,32.9,Surface,PASS
2025-01-30 21:10:00,P000513,10.9,None,PASS
2025-01-14 17:46:00,P000513,16.1,Geometry,PASS
2025-01-19 00:21:00,P000514,9.0,None,PASS
2025-01-20 03:33:00,P000515,59.5,Dimension,FAIL
2025-01-10 10:11:00,P000515,20.1,None,PASS
2025-01-27 20:16:00,P000516,23.2,Surface,PASS
2025-02-01 06:07:00,P000517,19.9,Dimension,FAIL
2025-01-28 00:01:00,P000517,34.4,Dimension,FAIL
2025-01-18 10:30:00,P000518,1.1,None,PASS
2025-02-09 20:08:00,P000519,15.0,None,PASS
2025-01-21 12:27:00,P000520,0.7,None,PASS
2025-01-29 20:06:00,P000521,8.2,Surface,PASS
2025-01-19 21:48:00,P000522,3.0,None,PASS
2025-01-13 02:25:00,P000522,9.9,Geometry,PASS
2025-01-13 01:10:00,P000523,9.7,None,PASS
2025-01-23 01:52:00,P000523,30.7,Surface,PASS
2025-01-30 22:28:00,P000524,19.2,Surface,PASS
2025-01-14 06:55:00,P000525,33.0,Dimension,FAIL
2025-01-13 14:12:00,P000525,,Surface,PASS
2025-02-14 07:37:00,P000526,51.0,Dimension,FAIL
2025-02-03 05:17:00,P000526,,None,PASS
2025-01-23 05:25:00,P000527,15.5,Geometry,PASS
2025-01-26 04:12:00,P000527,,Geometry,PASS
2025-02-02 18:54:00,P000528,5.1,Geometry,PASS
2025-02-02 05:53:00,P000529,24.7,Surface,PASS
2025-01-31 08:12:00,P000529,18.8,Surface,PASS
2025-02-12 18:31:00,P000530,5.4,Surface,PASS
2025-02-10 17:29:00,P000531,9.2,None,PASS
2025-01-21 03:58:00,P000531,26.7,Geometry,PASS
2025-02-07 07:56:00,P000532,1.7,Geometry,PASS
2025-01-18 21:39:00,P000533,2.5,None,PASS
2025-02-12 01:49:00,P000534,7.6,Surface,PASS
2025-02-08 09:51:00,P000534,27.3,Surface,PASS
2025-01-21 12:17:00,P000535,7.7,None,PASS
2025-02-05 19:24:00,P000536,2.4,Geometry,PASS
2025-01-22 05:57:00,P000537,14.4,None,PASS
2025-01-12 10:54:00,P000537,11.5,Surface,PASS
2025-01-18 00:36:00,P000538,19.9,Geometry,PASS
2025-01-14 05:58:00,P000539,25.1,None,PASS
2025-02-10 09:28:00,P000539,5.4,None,PASS
2025-01-20 20:59:00,P000540,26.5,None,PASS
2025-02-03 14:15:00,P000540,5.5,Surface,PASS
2025-02-08 11:24:00,P000541,,None,PASS
2025-01-17 19:10:00,P000541,49.6,Geometry,PASS
2025-02-07 19:35:00,P000542,73.7,Dimension,FAIL
2025-02-05 16:09:00,P000543,51.5,Dimension,FAIL
2025-01-21 11:35:00,P000544,29.8,Surface,PASS
2025-01-24 04:02:00,P000545,2.6,Geometry,PASS
2025-01-19 19:43:00,P000545,16.3,Geometry,PASS
2025-02-13 23:16:00,P000546,18.4,None,PASS
2025-01-16 05:30:00,P000546,26.9,Geometry,PASS
2025-02-10 08:07:00,P000547,3.4,Geometry,PASS
2025-01-27 19:04:00,P000548,0.2,Surface,PASS
2025-02-03 03:20:00,P000549,37.2,None,PASS
2025-02-02 07:07:00,P000550,48.7,Geometry,PASS
2025-01-19 23:39:00,P000551,7.9,None,PASS
2025-01-25 01:00:00,P000552,49.8,Geometry,PASS
2025-01-27 23:20:00,P000553,17.8,None,PASS
2025-02-06 14:34:00,P000553,12.4,Surface,PASS
2025-01-21 04:17:00,P000554,4.0,Geometry,PASS
2025-02-12 23:34:00,P000555,2.8,Surface,PASS
2025-02-04 01:05:00,P000555,19.8,Surface,PASS
2025-02-11 22:46:00,P000556,10.1,None,PASS
2025-01-20 18:09:00,P000556,0.2,Geometry,PASS
2025-01-17 12:45:00,P000557,16.2,Geometry,PASS
2025-01-28 00:14:00,P000557,14.1,None,PASS
2025-01-24 18:50:00,P000558,10.6,Surface,PASS
2025-02-02 10:33:00,P000558,7.3,Geometry,PASS
2025-01-31 12:45:00,P000559,17.9,Surface,PASS
2025-01-14 20:48:00,P000560,21.1,Geometry,PASS
2025-01-24 21:57:00,P000561,2.0,Geometry,PASS
2025-01-28 20:57:00,P000561,11.7,Surface,PASS
2025-01-22 04:59:00,P000562,3.4,Geometry,PASS
2025-02-02 16:36:00,P000562,21.7,Geometry,PASS
2025-01-11 14:23:00,P000563,15.1,None,PASS
2025-02-13 11:48:00,P000564,25.2,Surface,PASS
2025-01-28 19:13:00,P000565,,None,PASS
2025-01-26 02:11:00,P000565,19.9,Surface,PASS
2025-01-30 22:12:00,P000566,23.2,None,PASS
2025-02-06 20:26:00,P000566,7.6,None,PASS
2025-02-01 04:43:00,P000567,11.7,Geometry,PASS
2025-02-09 21:21:00,P000568,4.8,Geometry,PASS
2025-01-16 12:36:00,P000569,4.0,Geometry,PASS
2025-01-23 01:40:00,P000569,3.2,Surface,PASS
2025-02-13 19:41:00,P000570,28.6,Geometry,PASS
2025-01-14 11:27:00,P000570,50.8,Dimension,FAIL
2025-01-28 16:35:00,P000571,36.2,Surface,PASS
2025-01-20 08:07:00,P000571,20.1,None,PASS
2025-01-29 07:20:00,P000572,7.0,Surface,PASS
2025-01-12 19:11:00,P000573,7.1,None,PASS
2025-02-02 13:04:00,P000573,57.0,Geometry,PASS
2025-02-11 21:25:00,P000574,17.5,Geometry,PASS
2025-01-28 13:55:00,P000574,,None,PASS
2025-01-11 14:27:00,P000575,41.3,None,PASS
2025-01-15 09:09:00,P000576,22.3,None,PASS
2025-02-07 18:29:00,P000576,30.8,Surface,PASS
2025-01-29 03:41:00,P000577,3.2,Surface,PASS
2025-02-09 19:36:00,P000578,11.7,Surface,PASS
2025-02-14 04:11:00,P000578,76.8,Surface,PASS
2025-01-29 06:02:00,P000579,29.2,Geometry,PASS
2025-01-26 07:12:00,P000580,23.5,None,PASS
2025-01-17 21:24:00,P000580,47.5,Geometry,PASS
2025-01-17 08:56:00,P000581,45.4,None,PASS
2025-01-29 03:17:00,P000582,25.6,Surface,PASS
2025-02-04 23:17:00,P000583,,Surface,PASS
2025-02-13 06:16:00,P000584,22.8,Dimension,FAIL
2025-01-12 10:06:00,P000585,10.2,None,PASS
2025-01-12 06:57:00,P000586,8.1,Geometry,PASS
2025-02-13 14:34:00,P000586,25.5,None,PASS
2025-02-08 18:02:00,P000587,5.1,None,PASS
2025-01-24 00:10:00,P000588,25.2,None,PASS
2025-01-11 17:00:00,P000589,58.0,Geometry,PASS
2025-01-29 09:34:00,P000590,,None,PASS
2025-01-19 17:10:00,P000591,29.9,Dimension,FAIL
2025-01-22 04:00:00,P000592,7.2,Geometry,PASS
2025-02-03 10:34:00,P000592,14.5,Geometry,PASS
2025-01-29 01:43:00,P000593,1.3,Geometry,PASS
2025-01-21 22:51:00,P000593,8.8,Geometry,PASS
2025-02-12 12:11:00,P000594,15.6,Surface,PASS
2025-01-21 15:31:00,P000594,,None,PASS
2025-01-31 04:41:00,P000595,12.3,Geometry,PASS
2025-02-04 05:30:00,P000595,1.0,Geometry,PASS
2025-01-26 09:14:00,P000596,33.2,Dimension,FAIL
2025-01-16 03:34:00,P000596,18.0,Surface,PASS
2025-01-22 11:50:00,P000597,10.5,Surface,PASS
2025-02-05 08:01:00,P000598,40.0,Geometry,PASS
2025-01-12 11:11:00,P000599,10.4,Geometry,PASS
2025-01-11 23:08:00,P000600,20.0,Geometry,PASS
2025-01-31 08:11:00,P000600,27.9,Geometry,PASS
2025-02-02 07:57:00,P000601,1.6,Surface,PASS
2025-01-14 01:52:00,P000602,14.9,Surface,PASS
2025-02-10 07:29:00,P000602,1.5,None,PASS
2025-02-12 07:53:00,P000603,20.7,Geometry,PASS
2025-02-10 21:35:00,P000603,6.9,Geometry,PASS
2025-01-31 04:51:00,P000604,0.6,Surface,PASS
2025-01-18 21:37:00,P000604,3.7,Surface,PASS
2025-02-09 09:36:00,P000605,34.7,Geometry,PASS
2025-01-28 18:06:00,P000605,9.7,None,PASS
2025-02-14 03:33:00,P000606,13.0,None,PASS
2025-01-11 01:44:00,P000607,29.3,None,PASS
2025-01-18 01:34:00,P000607,33.7,Surface,PASS
2025-01-11 17:23:00,P000608,33.3,Surface,PASS
2025-01-23 08:54:00,P000608,23.3,None,PASS
2025-01-28 13:36:00,P000609,23.4,Geometry,PASS
2025-01-30 03:11:00,P000610,52.7,Dimension,FAIL
2025-01-15 09:34:00,P000610,4.1,None,PASS
2025-02-10 16:31:00,P000611,21.9,Geometry,PASS
2025-01-28 05:04:00,P000612,45.8,None,PASS
2025-01-21 04:06:00,P000613,21.0,Geometry,PASS
2025-02-09 02:44:00,P000614,32.0,Geometry,PASS
2025-01-28 05:22:00,P000615,14.8,None,PASS
2025-02-09 10:52:00,P000615,9.9,Surface,PASS
2025-01-23 23:18:00,P000616,3.4,Geometry,PASS
2025-01-30 20:00:00,P000617,30.4,None,PASS
2025-01-18 15:34:00,P000617,9.2,Geometry,PASS
2025-02-02 14:21:00,P000618,,Surface,PASS
2025-01-16 04:48:00,P000619,4.2,None,PASS
2025-01-23 04:29:00,P000620,55.3,Geometry,PASS
2025-02-04 09:32:00,P000621,17.4,Geometry,PASS
2025-02-12 18:33:00,P000621,,None,PASS
2025-01-31 01:08:00,P000622,30.8,Dimension,FAIL
2025-01-24 04:20:00,P000623,31.7,Geometry,PASS
2025-01-16 15:29:00,P000623,24.5,None,PASS
2025-01-19 15:43:00,P000624,9.2,Geometry,PASS
2025-02-03 11:57:00,P000625,18.3,Surface,PASS
2025-01-29 11:11:00,P000626,3.9,Geometry,PASS
2025-02-04 21:52:00,P000627,32.6,Geometry,PASS
2025-01-17 01:56:00,P000627,29.6,Surface,PASS
2025-01-23 09:14:00,P000628,13.2,None,PASS
2025-01-22 11:17:00,P000628,11.8,Surface,PASS
2025-01-10 21:27:00,P000629,53.3,Dimension,FAIL
2025-01-10 09:42:00,P000630,1.9,Surface,PASS
2025-02-10 22:15:00,P000631,3.5,Surface,PASS
2025-01-10 09:10:00,P000632,77.1,Geometry,PASS
2025-01-23 16:44:00,P000632,27.5,Geometry,PASS
2025-02-12 06:23:00,P000633,32.6,Surface,PASS
2025-01-14 00:57:00,P000634,8.7,None,PASS
2025-01-31 18:35:00,P000634,8.9,Surface,PASS
2025-02-07 02:06:00,P000635,37.1,Geometry,PASS
2025-01-16 04:01:00,P000636,1.2,None,PASS
2025-01-23 18:06:00,P000636,50.8,Dimension,FAIL
2025-01-20 08:45:00,P000637,12.2,None,PASS
2025-02-04 23:20:00,P000637,12.5,None,PASS
2025-01-18 00:00:00,P000638,16.8,Surface,PASS
2025-02-13 14:08:00,P000639,34.0,Dimension,FAIL
2025-01-24 13:23:00,P000640,17.5,Surface,PASS
2025-02-12 17:43:00,P000641,4.1,Geometry,PASS
2025-01-29 13:11:00,P000642,13.9,None,PASS
2025-01-15 10:24:00,P000643,13.5,Geometry,PASS
2025-02-01 02:52:00,P000644,38.2,Dimension,FAIL
2025-02-13 01:18:00,P000645,0.5,Surface,PASS
2025-01-19 10:53:00,P000645,0.4,None,PASS
2025-01-12 11:22:00,P000646,17.7,Surface,PASS
2025-02-07 10:48:00,P000647,3.4,Surface,PASS
2025-02-12 13:33:00,P000648,8.1,Geometry,PASS
2025-01-30 18:18:00,P000649,48.8,Geometry,PASS
2025-01-13 16:39:00,P000649,11.3,Surface,PASS
2025-02-01 19:54:00,P000650,23.3,Geometry,PASS
2025-01-28 11:37:00,P000651,1.3,Geometry,PASS
2025-01-11 22:05:00,P000652,,Geometry,PASS
2025-02-02 20:57:00,P000653,17.1,Surface,PASS
2025-01-20 10:25:00,P000654,8.4,Surface,PASS
2025-01-25 15:57:00,P000654,18.7,None,PASS
2025-01-16 07:20:00,P000655,37.9,None,PASS
2025-02-11 01:27:00,P000656,9.9,Geometry,PASS
2025-01-31 23:48:00,P000656,2.1,Surface,PASS
2025-02-13 21:07:00,P000657,18.1,Surface,PASS
2025-01-11 17:02:00,P000657,16.6,Surface,PASS
2025-02-05 21:31:00,P000658,17.5,None,PASS
2025-01-29 04:56:00,P000659,33.4,None,PASS
2025-01-22 21:39:00,P000659,40.8,Dimension,FAIL
