event_ts,part_id,machine_id,cycle_time_sec,scrap_flag,scrap_reason,energy_kwh,operator_id
2025-01-27 11:36:00,P000049,M006,21.27,False,,0.81,O005
2025-01-15 13:41:00,P000049,M017,20.61,False,,0.802,O001
2025-01-30 22:50:00,P000050,M018,14.86,False,,0.486,O009
2025-02-05 17:33:00,P000050,M004,15.06,False,,0.461,O005
2025-02-03 17:07:00,P000050,M013,13.25,False,,0.428,O006
2025-01-22 09:10:00,P000050,M013,15.7,False,,0.492,O006
2025-02-05 14:37:00,P000050,M005,13.55,False,,0.377,O006
2025-01-25 09:21:00,P000050,M003,12.69,False,,0.414,O008
2025-01-20 19:16:00,P000050,M006,16.44,False,,0.474,O010
2025-01-12 12:44:00,P000050,M010,16.05,False,,0.438,O009
2025-01-21 21:03:00,P000050,M010,14.38,False,,0.458,
2025-01-24 13:29:00,P000050,M001,13.79,False,,0.392,O001
2025-01-17 03:08:00,P000051,M010,33.63,False,,1.848,O010
2025-02-07 19:20:00,P000051,M014,43.18,True,,2.376,O007
2025-01-26 21:41:00,P000051,M002,41.7,True,Dimensional,2.415,O003
2025-01-20 16:13:00,P000051,M020,42.93,False,,2.3,O001
2025-01-11 08:20:00,P000051,M002,41.51,False,,2.214,O001
2025-02-05 03:26:00,P000051,M012,42.81,False,,2.304,O005
2025-01-15 04:10:00,P000051,M017,45.22,False,,2.699,O006
2025-02-03 15:23:00,P000051,M008,42.41,False,,2.356,O007
2025-02-06 03:26:00,P000052,M005,41.02,False,,2.325,O004
2025-01-27 00:01:00,P000052,M020,37.51,,,2.199,O008
2025-01-17 13:15:00,P000052,M005,39.56,True,Warp,1.983,O001
2025-01-17 03:05:00,P000052,M015,41.2,False,,2.275,O002
2025-01-13 05:32:00,P000052,M005,38.79,True,Dimensional,1.994,O005
2025-01-22 08:37:00,P000052,M001,36.73,False,,1.865,O001
2025-02-08 16:27:00,P000052,M018,38.4,False,,2.219,O006
2025-02-06 09:35:00,P000052,M019,36.16,False,,1.891,O008
2025-02-06 17:24:00,P000052,M017,34.59,False,,1.832,O008
2025-01-17 20:19:00,P000053,M001,10.0,False,,0.326,O001
2025-01-13 03:12:00,P000053,M018,9.84,False,,0.288,O001
2025-01-28 19:26:00,P000053,M006,10.75,False,,0.349,O004
2025-01-17 13:54:00,P000053,M002,11.2,False,,0.367,O002
2025-01-10 21:29:00,P000053,M020,10.88,False,,0.31,O009
2025-02-09 05:24:00,P000053,M007,10.24,False,,0.305,O003
2025-01-29 03:18:00,P000053,M007,11.68,False,,0.372,O009
2025-02-07 00:11:00,P000053,M017,10.63,False,,0.301,O007
2025-02-02 11:30:00,P000054,M010,34.61,False,,2.049,O002
2025-01-23 23:58:00,P000054,M002,34.6,False,,1.851,O008
2025-02-03 20:04:00,P000054,M001,34.7,False,,1.973,O007
2025-01-30 04:56:00,P000054,M015,33.01,False,,1.751,O002
2025-02-09 04:00:00,P000054,M015,27.22,False,,1.501,O003
2025-01-20 14:47:00,P000054,M004,32.08,False,,1.609,O005
2025-01-20 21:43:00,P000054,M002,30.96,False,,1.766,O002
2025-01-22 07:35:00,P000055,M002,35.79,False,,1.954,O005
2025-02-08 06:32:00,P000055,M018,35.76,False,,1.849,O007
2025-02-03 03:31:00,P000055,M009,33.54,True,Warp,1.846,O005
2025-01-14 05:18:00,P000055,M017,31.95,False,,1.809,O001
2025-01-18 01:26:00,P000055,M009,35.46,True,Warp,1.997,O004
2025-01-17 13:52:00,P000055,M011,35.29,False,,2.094,O004
2025-01-28 00:34:00,P000055,M011,45.1,True,Warp,2.273,O010
2025-01-27 14:27:00,P000055,M018,40.64,False,,2.089,O008
2025-01-31 19:42:00,P000055,M017,35.32,False,,2.12,O001
2025-01-11 12:57:00,P000055,M014,31.75,False,,1.894,O004
2025-01-19 23:31:00,P000056,M013,21.35,False,,0.908,O010
2025-02-05 23:20:00,P000056,M003,26.49,False,,1.148,O010
2025-01-18 03:22:00,P000056,M005,23.24,False,,0.846,O001
2025-01-11 13:23:00,P000056,M004,21.47,False,,0.805,O002
2025-02-07 15:21:00,P000056,M006,20.79,False,,0.756,O006
2025-01-16 18:55:00,P000056,M001,23.61,False,,0.926,O001
2025-01-12 05:29:00,P000056,M005,19.32,False,,0.771,O001
2025-01-13 10:05:00,P000056,M002,20.59,,,0.745,O002
2025-01-26 20:56:00,P000056,M007,22.35,True,Burr,0.956,O009
2025-01-15 04:59:00,P000057,M008,20.95,,,0.865,O004
2025-01-19 13:54:00,P000057,M004,21.19,False,,0.802,O001
2025-01-11 21:36:00,P000057,M003,20.13,False,,0.749,O005
2025-02-01 01:08:00,P000057,M004,22.02,False,,0.908,O003
2025-01-14 18:53:00,P000057,M007,23.08,False,,0.851,O005
2025-01-24 20:35:00,P000057,M011,23.4,False,,1.007,O007
2025-01-22 05:15:00,P000057,M001,18.28,True,Surface,0.756,O006
2025-01-23 04:40:00,P000057,M002,20.21,False,,0.84,O006
2025-01-24 22:25:00,P000057,M020,19.76,False,,0.782,O009
2025-02-01 00:00:00,P000057,M010,20.72,False,,0.817,O010
2025-01-11 17:50:00,P000057,M014,23.88,False,,0.861,O001
2025-02-02 22:28:00,P000058,M004,12.91,False,,0.42,O006
2025-01-31 16:12:00,P000058,M002,12.46,False,,0.353,O009
2025-02-05 02:19:00,P000058,M007,11.16,False,,0.353,O002
2025-02-05 11:33:00,P000058,M010,11.54,False,,0.325,O003
2025-01-30 04:17:00,P000058,M001,12.6,False,,0.364,O009
2025-01-19 12:40:00,P000058,M010,13.58,True,Burr,0.446,O001
2025-01-26 03:53:00,P000058,M016,12.34,False,,0.359,O002
2025-02-01 16:49:00,P000058,M006,12.15,False,,0.354,O008
2025-02-06 07:13:00,P000058,M012,12.38,False,,0.406,O009
2025-01-22 04:37:00,P000058,M019,11.13,False,,0.326,O003
2025-01-23 05:54:00,P000058,M007,10.55,False,,0.332,O004
2025-01-17 21:05:00,P000059,M004,38.96,False,,1.945,O002
2025-02-01 15:31:00,P000059,M018,36.63,True,Surface,1.945,O002
2025-01-26 12:25:00,P000059,M004,38.07,False,,2.056,O007
2025-01-28 07:00:00,P000059,M003,38.24,False,,2.061,O007
2025-02-08 17:27:00,P000059,M001,34.35,False,,1.91,O006
2025-01-19 17:08:00,P000059,M010,36.91,True,Dimensional,1.997,O005
2025-02-04 03:12:00,P000059,M017,37.38,True,Dimensional,2.212,O003
2025-02-08 00:56:00,P000059,M008,33.53,False,,1.745,O008
2025-01-16 02:35:00,P000059,M018,39.01,False,,1.952,O010
2025-02-06 21:12:00,P000059,M002,39.49,False,,2.097,O006
2025-02-05 19:14:00,P000059,M011,40.0,False,,2.304,O009
2025-01-17 09:39:00,P000059,M015,36.84,False,,1.986,O009
2025-01-18 01:11:00,P000060,M015,11.56,False,,0.325,O008
2025-01-22 00:56:00,P000060,M019,11.45,False,,0.351,O004
2025-01-16 01:41:00,P000060,M011,10.13,False,,0.324,O008
2025-02-08 14:00:00,P000060,M008,11.15,True,Warp,0.304,O009
2025-01-22 12:09:00,P000060,M010,10.24,False,,0.338,O010
2025-01-17 08:51:00,P000060,M005,9.57,False,,0.277,O004
2025-01-25 04:41:00,P000060,M020,10.33,False,,0.298,O009
2025-01-26 04:47:00,P000060,M006,9.27,False,,0.252,O004
2025-01-25 06:20:00,P000060,M007,11.05,False,,0.337,O005
2025-01-14 23:11:00,P000060,M006,9.98,False,,0.293,O002
2025-01-27 19:41:00,P000061,M005,63.23,,Surface,4.27,O003
2025-01-23 20:50:00,P000061,M014,50.73,True,Warp,3.567,O005
2025-01-15 07:21:00,P000061,M004,62.14,False,,4.311,O005
2025-01-19 17:29:00,P000061,M013,61.84,True,Burr,4.224,O008
2025-01-10 21:46:00,P000061,M013,62.5,False,,4.068,O007
2025-01-20 10:58:00,P000061,M017,61.12,False,,4.342,O005
2025-01-31 10:01:00,P000061,M001,60.56,True,Surface,4.383,O003
2025-02-06 19:24:00,P000061,M013,58.44,False,,4.135,
2025-01-29 21:42:00,P000062,M019,20.31,True,Dimensional,0.644,O010
2025-01-20 17:39:00,P000062,M019,17.39,False,,0.57,O004
2025-01-18 14:15:00,P000062,M004,16.42,False,,0.533,O008
2025-01-30 00:26:00,P000062,M011,18.14,False,,0.57,O005
2025-02-07 22:14:00,P000062,M004,17.8,False,,0.566,O007
2025-01-21 08:45:00,P000062,M013,18.21,False,,0.506,O003
2025-01-21 17:07:00,P000062,M014,18.55,False,,0.573,O008
2025-01-31 01:11:00,P000062,M001,18.59,False,,0.542,O010
2025-02-02 22:04:00,P000063,M006,27.19,True,Burr,0.99,O006
2025-01-28 00:34:00,P000063,M016,23.63,True,Burr,0.903,O002
2025-01-21 18:24:00,P000063,M018,27.68,False,,1.157,O004
2025-01-17 15:40:00,P000063,M007,24.93,False,,1.039,O009
2025-01-26 04:20:00,P000063,M004,29.39,True,Dimensional,1.117,O010
2025-02-03 22:57:00,P000063,M007,24.87,False,,1.093,O008
2025-02-02 15:26:00,P000063,M001,26.0,False,,0.948,O006
2025-02-03 01:49:00,P000063,M011,28.32,False,,1.021,O007
2025-01-31 03:04:00,P000063,M007,28.26,False,,1.13,O003
2025-01-28 04:42:00,P000063,M017,26.92,False,,0.997,O002
2025-02-07 06:39:00,P000063,M012,28.72,True,Surface,1.104,O001
2025-01-27 17:04:00,P000064,M013,26.58,False,,1.479,O001
2025-01-10 22:32:00,P000064,M003,24.83,False,,1.28,O007
2025-01-29 11:20:00,P000064,M012,24.81,False,,1.314,O010
2025-01-22 09:37:00,P000064,M004,25.17,False,,1.392,O004
2025-01-24 03:29:00,P000064,M013,27.33,False,,1.394,O009
2025-01-20 07:06:00,P000064,M013,25.79,True,Warp,1.484,O008
2025-01-17 19:42:00,P000064,M005,27.36,True,Warp,1.374,O002
2025-01-31 16:26:00,P000064,M018,28.13,False,,1.586,O004
2025-01-16 23:45:00,P000064,M012,20.54,False,,,O007
2025-01-23 17:30:00,P000065,M018,13.29,False,,0.389,O003
2025-01-31 16:42:00,P000065,M012,14.37,False,,0.407,O004
2025-01-22 12:05:00,P000065,M013,16.48,False,,0.517,O005
2025-01-29 17:25:00,P000065,M006,13.87,False,,0.377,O008
2025-01-10 10:56:00,P000065,M009,16.73,True,Warp,0.489,O006
2025-02-09 02:46:00,P000065,M010,15.02,False,,0.414,O006
2025-02-01 03:47:00,P000065,M016,16.09,False,,0.449,O007
2025-02-07 16:52:00,P000065,M003,14.71,False,,0.429,O006
2025-01-17 06:50:00,P000065,M010,14.95,False,,0.451,O007
2025-01-12 22:19:00,P000065,M003,16.06,False,,0.461,O010
2025-01-25 02:39:00,P000065,M005,16.02,False,,0.489,O009
2025-01-26 00:59:00,P000065,M019,18.97,False,,0.57,O001
2025-01-19 21:06:00,P000066,M003,23.37,False,,1.01,O005
2025-01-21 17:05:00,P000066,M020,23.7,False,,0.979,O002
2025-02-05 15:51:00,P000066,M005,24.78,False,,0.911,O004
2025-01-18 18:47:00,P000066,M015,24.98,False,,0.934,O006
2025-01-17 06:45:00,P000066,M007,22.68,True,,0.94,O007
2025-02-07 01:45:00,P000067,M020,40.43,False,,2.659,O002
2025-02-04 07:06:00,P000067,M010,45.72,False,,2.921,O004
2025-02-01 20:05:00,P000067,M007,41.75,False,,2.672,O009
2025-01-13 21:52:00,P000067,M015,37.35,False,,2.545,
2025-02-04 14:16:00,P000067,M004,42.64,False,,3.138,O005
2025-01-29 09:42:00,P000067,M008,50.27,True,Dimensional,3.59,O003
2025-02-01 18:34:00,P000067,M018,46.05,False,,2.952,O001
2025-01-31 14:11:00,P000068,M005,51.96,False,,3.51,O008
2025-01-21 13:18:00,P000068,M016,49.56,True,,3.384,O003
2025-02-06 14:55:00,P000068,M001,44.31,False,,3.104,O003
2025-01-24 22:16:00,P000068,M015,51.51,False,,3.645,O010
2025-02-01 23:31:00,P000068,M010,45.38,False,,3.165,O008
2025-01-27 09:33:00,P000068,M014,51.82,False,,3.395,O007
2025-01-13 18:21:00,P000068,M006,50.47,False,,3.77,O006
2025-02-08 06:49:00,P000068,M001,42.44,True,,3.007,O001
2025-01-12 10:06:00,P000068,M011,49.33,False,,3.402,
2025-02-02 13:44:00,P000068,M016,44.76,False,,2.958,O008
2025-01-16 21:49:00,P000068,M002,51.23,True,Dimensional,3.51,O004
2025-02-07 18:58:00,P000068,M005,51.35,False,,3.715,O006
2025-02-09 07:49:00,P000069,M012,30.94,False,,1.516,O006
2025-01-31 22:19:00,P000069,M017,29.62,False,,1.464,O009
2025-01-19 22:10:00,P000069,M010,30.64,False,,1.355,O007
2025-01-25 21:30:00,P000069,M014,35.16,True,,1.552,O005
2025-01-12 17:35:00,P000069,M010,30.55,False,,1.377,O005
2025-01-26 11:56:00,P000069,M016,28.33,False,,1.302,O007
2025-02-02 06:13:00,P000070,M009,42.11,False,,2.398,O009
2025-01-26 00:37:00,P000070,M007,34.96,True,Burr,1.95,O008
2025-01-25 09:25:00,P000070,M007,38.65,False,,1.973,O006
2025-01-23 22:49:00,P000070,M005,32.93,False,,1.854,O010
2025-02-08 05:23:00,P000070,M003,39.78,False,,2.069,O001
2025-01-28 11:40:00,P000070,M018,38.96,False,,2.331,O007
2025-02-04 03:43:00,P000070,M019,40.0,True,Dimensional,2.163,O001
2025-01-24 00:07:00,P000070,M004,31.86,False,,1.865,O001
2025-01-12 10:40:00,P000070,M007,32.78,False,,1.854,O008
2025-02-07 00:50:00,P000070,M002,32.95,False,,1.85,O009
2025-02-07 09:35:00,P000071,M005,36.86,False,,1.691,O010
2025-01-14 02:39:00,P000071,M007,32.21,True,Dimensional,1.446,O001
2025-02-07 18:58:00,P000071,M006,34.28,True,Warp,1.661,O002
2025-01-12 00:23:00,P000071,M014,39.87,False,,1.838,O002
2025-02-09 04:13:00,P000071,M001,39.02,False,,1.846,O006
2025-01-16 15:29:00,P000071,M010,26.81,False,,1.324,O009
2025-01-22 01:48:00,P000071,M010,31.92,True,Dimensional,1.572,O003
2025-01-11 21:24:00,P000071,M011,31.99,False,,1.626,O001
2025-01-29 22:24:00,P000071,M019,27.65,False,,1.233,O010
2025-01-12 19:39:00,P000071,M016,31.24,False,,1.516,O010
2025-02-03 02:19:00,P000071,M002,30.43,False,,1.489,O002
2025-02-05 12:24:00,P000072,M013,30.4,,,1.317,O008
2025-01-13 09:25:00,P000072,M001,27.03,False,,1.146,O007
2025-02-06 08:39:00,P000072,M019,35.11,False,,1.41,O003
2025-01-31 23:18:00,P000072,M014,34.41,False,,,O009
2025-01-14 23:27:00,P000072,M003,33.54,False,,1.313,O008
2025-01-19 23:51:00,P000072,M005,30.86,False,,1.136,O001
2025-01-29 18:23:00,P000072,M001,32.86,True,Burr,1.264,O001
2025-01-14 08:16:00,P000072,M007,29.68,False,,1.182,O002
2025-01-16 04:52:00,P000072,M016,27.64,False,,,O001
2025-01-22 20:51:00,P000072,M019,32.82,False,,1.23,O004
2025-01-30 20:22:00,P000072,M006,27.7,False,,1.166,O001
2025-01-16 22:09:00,P000073,M003,50.33,False,,2.5,O005
2025-02-07 22:37:00,P000073,M018,47.66,False,,2.753,O008
2025-01-31 07:04:00,P000073,M009,44.05,False,,2.191,O001
2025-01-11 18:55:00,P000073,M001,45.66,False,,2.274,O001
2025-01-11 00:05:00,P000073,M020,46.11,False,,2.704,O002
2025-01-28 00:50:00,P000073,M010,40.51,False,,2.17,O005
2025-02-06 15:29:00,P000073,M006,42.22,False,,2.542,O008
2025-02-07 01:08:00,P000073,M002,47.73,False,,2.861,O006
2025-01-27 01:28:00,P000073,M019,45.44,True,Dimensional,2.565,O008
2025-01-17 21:49:00,P000073,M005,43.25,True,Surface,2.158,O002
2025-02-07 23:48:00,P000074,M014,26.43,False,,1.418,O008
2025-01-27 21:19:00,P000074,M015,25.15,False,,1.358,O005
2025-02-05 03:06:00,P000074,M011,25.2,False,,1.418,O005
2025-01-23 01:43:00,P000074,M002,24.89,False,,1.363,O010
2025-02-08 23:00:00,P000074,M020,21.06,False,,1.141,O006
2025-02-06 21:43:00,P000074,M001,23.29,False,,1.263,O003
2025-02-06 16:36:00,P000074,M010,26.0,False,,1.315,O010
2025-01-21 12:49:00,P000075,M013,20.19,False,,0.625,O007
2025-01-27 10:54:00,P000075,M020,19.77,True,Dimensional,0.583,O004
2025-01-23 05:26:00,P000075,M001,18.14,False,,0.561,O006
2025-01-22 07:18:00,P000075,M009,20.35,False,,0.555,O007
2025-01-17 11:47:00,P000075,M019,20.15,False,,0.584,O001
2025-01-23 11:08:00,P000075,M005,19.21,,,0.526,O010
2025-01-17 00:33:00,P000075,M009,17.94,False,,0.567,O009
2025-02-02 02:06:00,P000075,M012,16.68,False,,0.477,O009
2025-01-14 04:54:00,P000075,M018,17.63,False,,,O009
2025-02-01 09:29:00,P000075,M013,17.79,False,,0.536,O004
2025-01-20 23:37:00,P000075,M010,18.62,False,,0.513,O010
2025-01-28 07:59:00,P000076,M015,41.02,True,Surface,2.054,O004
2025-02-06 00:29:00,P000076,M001,47.4,True,Dimensional,2.551,O007
2025-02-03 22:26:00,P000076,M003,40.65,False,,2.153,O009
2025-01-26 11:52:00,P000076,M003,33.06,False,,1.987,O004
2025-01-28 10:55:00,P000076,M019,42.19,False,,2.235,O009
2025-02-03 02:00:00,P000077,M011,21.66,False,,0.868,O008
2025-02-02 08:52:00,P000077,M019,16.79,False,,0.668,O004
2025-01-18 22:36:00,P000077,M007,19.47,False,,0.753,O004
2025-01-14 12:41:00,P000077,M006,18.16,False,,0.718,O005
2025-01-26 20:18:00,P000077,M019,19.29,False,,0.732,O010
2025-01-26 16:00:00,P000077,M013,17.29,False,,0.748,O009
2025-01-17 02:45:00,P000077,M008,15.81,False,,0.613,O001
2025-02-01 18:46:00,P000077,M012,16.51,False,,0.606,O002
2025-01-27 05:57:00,P000077,M015,19.84,False,,0.836,O002
2025-01-24 16:55:00,P000078,M020,39.06,False,,2.027,O001
2025-01-26 00:44:00,P000078,M009,43.0,False,,2.149,O009
2025-02-06 23:09:00,P000078,M001,43.9,False,,2.526,O002
2025-01-11 20:40:00,P000078,M007,47.05,False,,2.612,O010
2025-02-01 11:11:00,P000078,M019,44.73,False,,2.31,O010
2025-01-20 01:17:00,P000078,M009,45.77,False,,2.375,O005
2025-01-29 17:15:00,P000078,M004,45.95,False,,2.304,O008
2025-01-21 21:25:00,P000079,M002,33.01,False,,1.965,O006
2025-01-19 11:32:00,P000079,M006,36.23,False,,2.134,O007
2025-01-14 03:22:00,P000079,M001,33.32,False,,1.885,O001
2025-01-11 22:01:00,P000079,M018,35.63,False,,1.824,O006
2025-01-31 04:33:00,P000079,M016,39.46,False,,1.993,O002
2025-02-06 13:14:00,P000079,M013,38.44,True,Burr,1.954,O002
2025-01-22 00:55:00,P000079,M011,32.89,False,,1.771,O010
2025-02-08 11:44:00,P000080,M003,35.97,False,,1.931,O009
2025-01-28 05:23:00,P000080,M006,31.19,True,Warp,1.864,O008
2025-01-27 05:08:00,P000080,M008,29.94,False,,1.635,O004
2025-01-18 04:00:00,P000080,M002,35.02,False,,,O005
2025-01-26 08:29:00,P000080,M002,33.82,False,,2.003,O009
2025-01-11 14:20:00,P000080,M002,36.29,True,,1.909,O005
2025-02-08 18:21:00,P000080,M016,34.44,False,,1.92,O001
2025-01-14 22:22:00,P000080,M005,34.48,False,,1.837,O006
2025-01-19 09:18:00,P000081,M010,19.8,False,,0.821,O010
2025-02-06 06:02:00,P000081,M015,16.36,False,,0.602,O002
2025-01-31 18:09:00,P000081,M011,17.41,False,,0.751,O006
2025-01-22 00:43:00,P000081,M013,21.86,False,,0.949,O002
2025-01-27 09:34:00,P000081,M016,21.76,False,,0.883,O007
2025-01-30 10:06:00,P000082,M008,30.11,False,,1.806,O003
2025-01-10 21:46:00,P000082,M015,42.94,False,,2.195,O004
2025-01-11 23:20:00,P000082,M006,34.92,False,,1.795,O004
2025-01-13 20:57:00,P000082,M020,37.65,False,,2.118,O006
2025-01-16 16:39:00,P000082,M015,31.32,False,,1.629,O002
2025-01-27 20:36:00,P000082,M001,33.22,False,,1.724,O002
2025-01-30 22:04:00,P000082,M011,36.26,False,,2.06,O006
2025-02-01 01:35:00,P000083,M004,47.39,True,Warp,2.572,O006
2025-01-25 10:36:00,P000083,M008,51.36,True,Warp,3.072,O001
2025-01-30 21:01:00,P000083,M018,47.84,False,,2.595,O003
2025-01-30 07:28:00,P000083,M005,51.25,True,Dimensional,2.894,O005
2025-01-29 01:46:00,P000083,M008,48.46,False,,2.448,O003
2025-01-11 11:45:00,P000083,M009,50.25,True,Surface,2.858,O010
2025-01-25 13:22:00,P000083,M006,50.83,False,,2.722,O005
2025-02-01 16:18:00,P000083,M004,46.13,False,,2.771,O006
2025-02-01 06:56:00,P000084,M004,11.32,False,,0.349,O003
2025-02-02 16:49:00,P000084,M002,11.82,False,,0.351,O004
2025-02-04 19:36:00,P000084,M016,9.89,False,,0.306,O005
2025-01-15 18:11:00,P000084,M009,11.5,False,,0.373,O004
2025-01-26 21:53:00,P000084,M014,11.44,False,,0.321,O005
2025-01-21 04:41:00,P000084,M008,11.34,False,,0.313,O002
2025-01-28 02:08:00,P000084,M010,12.07,False,,0.369,O007
2025-01-17 17:09:00,P000084,M002,11.61,False,,0.368,O005
2025-01-16 21:40:00,P000084,M001,10.81,False,,0.317,O008
2025-02-02 10:38:00,P000084,M011,11.86,False,,0.345,O009
2025-01-16 17:04:00,P000084,M015,10.82,False,,0.324,O001
2025-02-03 07:10:00,P000084,M010,9.06,False,,0.249,O003
2025-01-30 03:24:00,P000085,M002,23.81,False,,1.151,O007
2025-01-20 06:24:00,P000085,M009,24.74,False,,1.144,O010
2025-01-18 13:21:00,P000085,M005,26.06,False,,1.238,O003
2025-02-03 01:47:00,P000085,M008,24.18,False,,1.094,O003
2025-01-19 06:51:00,P000085,M020,24.96,True,Burr,1.087,O002
2025-02-07 00:42:00,P000085,M016,27.75,True,Warp,1.356,O005
2025-01-19 17:02:00,P000085,M005,24.87,False,,1.201,O010
2025-02-07 22:25:00,P000085,M007,23.51,False,,1.137,O010
2025-01-24 08:27:00,P000085,M007,23.94,False,,1.171,O001
2025-01-13 07:45:00,P000085,M017,25.31,False,,1.297,O007
2025-02-02 22:17:00,P000086,M012,38.76,False,,2.257,O006
2025-01-23 03:45:00,P000086,M016,39.21,False,,2.255,O002
2025-01-11 00:52:00,P000086,M014,38.95,False,,2.262,O008
2025-01-16 09:34:00,P000086,M009,40.96,False,,2.152,O004
2025-01-18 19:13:00,P000086,M019,36.57,False,,2.2,O006
2025-01-17 18:34:00,P000087,M012,47.71,False,,2.759,O010
2025-02-06 09:47:00,P000087,M001,46.06,False,,2.708,O006
2025-02-02 23:47:00,P000087,M015,44.08,True,Burr,2.518,O009
2025-01-15 19:54:00,P000087,M012,45.85,False,,2.539,O004
2025-01-24 22:35:00,P000087,M013,47.11,False,,2.558,O010
2025-01-23 14:26:00,P000088,M004,13.23,False,,0.421,O008
2025-01-30 15:37:00,P000088,M017,14.37,False,,0.429,O001
2025-02-03 11:27:00,P000088,M018,15.12,True,Burr,0.458,O003
2025-01-21 10:00:00,P000088,M003,11.98,False,,0.379,O004
2025-02-07 12:11:00,P000088,M006,13.56,False,,0.433,O003
2025-01-24 12:41:00,P000089,M009,27.02,False,,1.373,O009
2025-01-11 16:50:00,P000089,M001,25.14,False,,1.196,O002
2025-01-19 05:05:00,P000089,M009,26.0,False,,1.125,O001
2025-02-06 14:42:00,P000089,M019,25.79,True,,1.231,O008
2025-01-21 04:21:00,P000089,M015,28.07,False,,1.286,O002
2025-01-26 07:03:00,P000089,M004,22.15,True,Burr,1.018,O003
2025-01-15 22:24:00,P000090,M015,10.32,False,,0.329,O008
2025-02-05 23:57:00,P000090,M017,11.41,True,Burr,0.362,O005
2025-01-15 21:17:00,P000090,M004,10.33,False,,0.329,O007
2025-01-16 13:35:00,P000090,M018,11.49,False,,0.35,O010
2025-01-20 16:25:00,P000090,M008,12.94,True,,0.403,O003
2025-01-31 08:41:00,P000090,M013,9.07,True,Burr,0.272,O003
2025-02-08 05:34:00,P000090,M013,11.85,False,,0.369,O007
2025-02-06 12:07:00,P000090,M020,11.97,,,0.395,O009
2025-01-11 23:32:00,P000090,M013,11.17,True,Surface,0.349,O001
2025-01-28 13:40:00,P000091,M008,30.16,False,,1.339,O006
2025-01-30 03:46:00,P000091,M019,28.29,False,,1.231,O006
2025-01-28 13:33:00,P000091,M018,30.86,False,,1.464,O001
2025-01-25 02:51:00,P000091,M017,33.24,False,,1.549,O003
2025-01-26 10:01:00,P000091,M008,29.39,False,,1.281,O007
2025-02-08 03:03:00,P000091,M001,28.32,False,,1.319,O006
2025-01-15 07:05:00,P000091,M017,29.39,False,,1.36,O003
2025-01-13 11:39:00,P000091,M011,28.96,False,,1.509,O007
2025-01-19 11:18:00,P000091,M017,28.82,False,,1.451,O001
2025-01-20 14:16:00,P000091,M005,29.49,False,,1.278,O007
2025-01-30 23:35:00,P000092,M002,60.26,False,,4.155,O001
2025-01-11 21:32:00,P000092,M020,64.98,True,,4.791,O005
2025-01-22 18:39:00,P000092,M018,61.28,False,,4.45,O001
2025-02-07 14:34:00,P000092,M004,58.31,False,,4.223,O005
2025-01-15 20:55:00,P000092,M017,66.85,True,Dimensional,4.497,O001
2025-01-21 02:29:00,P000092,M002,66.92,True,Burr,4.75,O005
2025-01-24 05:35:00,P000092,M012,69.13,False,,4.647,O003
2025-01-15 19:29:00,P000092,M002,66.92,False,,5.056,O010
2025-02-02 17:11:00,P000092,M009,61.25,False,,4.495,O002
2025-01-31 13:27:00,P000092,M019,66.55,False,,5.097,O009
2025-01-17 02:06:00,P000092,M015,58.2,False,,4.455,O002
2025-01-23 16:41:00,P000093,M014,24.43,True,Surface,0.891,O010
2025-01-22 19:24:00,P000093,M008,29.73,False,,1.079,O002
2025-02-04 04:43:00,P000093,M010,26.72,False,,0.972,O008
2025-02-07 02:13:00,P000093,M019,23.17,False,,,O004
2025-02-08 22:21:00,P000093,M013,25.21,True,,1.034,O004
2025-01-27 00:39:00,P000093,M015,25.24,False,,1.097,O009
